id;CIDADE;ESTADO;UF;REGIÃO;location;Latitude;Longitude
1304062;Tabatinga;Amazonas;AM;Norte;Tabatinga, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69640-000, Brasil;-42.327.349;-699.263.372
1304104;Tapauá;Amazonas;AM;Norte;Tapauá, Região Geográfica Imediata de Lábrea, Região Geográfica Intermediária de Lábrea, Amazonas, Região Norte, 69480-000, Brasil;-56.232.283;-631.879.157
1304203;Tefé;Amazonas;AM;Norte;Tefé, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil;-33.485.276;-647.102.278
1304237;Tonantins;Amazonas;AM;Norte;Tonantins, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69685-000, Brasil;-286.261;-677.735.482
1304260;Uarini;Amazonas;AM;Norte;Uarini, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69485-000, Brasil;-29.827.061;-651.578.615
1304302;Urucará;Amazonas;AM;Norte;Urucará, Região Geográfica Imediata de Itacoatiara, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil;-2.537.073;-577.590.254
1304401;Urucurituba;Amazonas;AM;Norte;Urucurituba, Região Geográfica Imediata de Itacoatiara, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil;-31.304.332;-581.549.157
1400027;Amajari;Roraima;RR;Norte;Amajari, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, 69343-000, Brasil;36.523.869;-614.194.315
1400050;Alto Alegre;Roraima;RR;Norte;Alto Alegre, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;29.900.927;-613.089.649
1400100;Boa Vista;Roraima;RR;Norte;Boa Vista, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;28.208.478;-606.719.582
1400159;Bonfim;Roraima;RR;Norte;Bonfim, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;33.613.818;-598.427.241
1400175;Cantá;Roraima;RR;Norte;Cantá, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;260.994;-60.605.827
1400209;Caracaraí;Roraima;RR;Norte;Caracaraí, Região Geográfica Imediata de Caracaraí, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, 69360-000, Brasil;1.827.598;-61.125.389
1400233;Caroebe;Roraima;RR;Norte;Caroebe, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, Brasil;0.8808696;-596.963.796
1400282;Iracema;Roraima;RR;Norte;Iracema, Região Geográfica Imediata de Caracaraí, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, Brasil;21.664.742;-610.513.048
1400308;Mucajaí;Roraima;RR;Norte;Mucajaí, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;24.486.084;-609.199.986
1400407;Normandia;Roraima;RR;Norte;Normandia, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;38.792.356;-596.293.367
1400456;Pacaraima;Roraima;RR;Norte;Pacaraima, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, 69345-000, Brasil;44.787.884;-611.389.799
1400472;Rorainópolis;Roraima;RR;Norte;Rorainópolis, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, 69373-000, Brasil;0.9387308;-604.236.464
1400506;São João da Baliza;Roraima;RR;Norte;São João da Baliza, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, Brasil;0.951659;-59.913.293
1400605;São Luiz;Roraima;RR;Norte;São Luiz, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, Brasil;10.170.607;-600.371.719
1400704;Uiramutã;Roraima;RR;Norte;Uiramutã, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil;45.958.269;-601.624.807
1500107;Abaetetuba;Pará;PA;Norte;Abaetetuba, Região Geográfica Imediata de Abaetetuba, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68440-000, Brasil;-1.721.828;-48.878.843
1500131;Abel Figueiredo;Pará;PA;Norte;Abel Figueiredo, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-4.953.001;-483.958.485
1500206;Acará;Pará;PA;Norte;Acará, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-1.961.388;-481.987.043
1500305;Afuá;Pará;PA;Norte;Afuá, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68890-000, Brasil;-0.1535664;-503.879.223
1500347;Água Azul do Norte;Pará;PA;Norte;Água Azul do Norte, Região Geográfica Imediata de Xinguara, Região Geográfica Intermediária de Redenção, Pará, Região Norte, Brasil;-68.064.885;-504.849.667
1500404;Alenquer;Pará;PA;Norte;Alenquer, Região Geográfica Imediata de Santarém, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil;-1.946.229;-54.738.355
1500503;Almeirim;Pará;PA;Norte;Almeirim, Região Geográfica Imediata de Almeirim - Porto de Moz, Região Geográfica Intermediária de Altamira, Pará, Região Norte, 68230-000, Brasil;-15.290.377;-525.788.111
1500602;Altamira;Pará;PA;Norte;Altamira, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil;-3.204.065;-52.209.961
1500701;Anajás;Pará;PA;Norte;Anajás, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, Brasil;-0.9878802;-499.390.114
1500800;Ananindeua;Pará;PA;Norte;Ananindeua, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-1.374.035;-484.016.623
1500859;Anapu;Pará;PA;Norte;Anapu, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil;-34.668.292;-512.057.035
1500909;Augusto Corrêa;Pará;PA;Norte;Augusto Corrêa, Região Geográfica Imediata de Bragança, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68610-000, Brasil;-10.229.335;-466.404.029
1500958;Aurora do Pará;Pará;PA;Norte;Aurora do Pará, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-21.323.199;-47.558.436
1501006;Aveiro;Pará;PA;Norte;Aveiro, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil;-36.029.015;-55.328.079
1501105;Bagre;Pará;PA;Norte;Bagre, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68475-000, Brasil;-18.994.498;-502.103.844
1501204;Baião;Pará;PA;Norte;Baião, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-27.903.479;-496.702.845
1501253;Bannach;Pará;PA;Norte;Bannach, Região Geográfica Imediata de Redenção, Região Geográfica Intermediária de Redenção, Pará, Região Norte, Brasil;-73.508.505;-504.064.531
1501303;Barcarena;Pará;PA;Norte;Barcarena, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-15.107.945;-486.190.679
1501402;Belém;Pará;PA;Norte;Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-145.056;-484.682.453
1501451;Belterra;Pará;PA;Norte;Belterra, Região Geográfica Imediata de Santarém, Região Geográfica Intermediária de Santarém, Pará, Região Norte, 68143-000, Brasil;-2.636.091;-54.937.392
1501501;Benevides;Pará;PA;Norte;Benevides, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68795-000, Brasil;-13.555.577;-48.252.235
1501576;Bom Jesus do Tocantins;Pará;PA;Norte;Bom Jesus do Tocantins, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-50.471.796;-485.978.362
1501600;Bonito;Pará;PA;Norte;Bonito, Região Geográfica Imediata de Capanema, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-13.605.722;-473.049.907
1501709;Bragança;Pará;PA;Norte;Bragança, Região Geográfica Imediata de Bragança, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68600-000, Brasil;-0.9892329;-46.783.178.998.153.500
1501725;Brasil Novo;Pará;PA;Norte;Brasil Novo, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, 68148-000, Brasil;-33.055.853;-52.539.198
1501758;Brejo Grande do Araguaia;Pará;PA;Norte;Brejo Grande do Araguaia, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-57.011.449;-484.037.308
1501782;Breu Branco;Pará;PA;Norte;Breu Branco, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68488-000, Brasil;-37.785.073;-495.684.795
1501808;Breves;Pará;PA;Norte;Breves, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68800-000, Brasil;-168.036;-50.479.085
1501907;Bujaru;Pará;PA;Norte;Bujaru, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68670-000, Brasil;-15.169.239;-480.410.699
1501956;Cachoeira do Piriá;Pará;PA;Norte;Cachoeira do Piriá, Região Geográfica Imediata de Bragança, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-17.599.443;-465.446.954
1502004;Cachoeira do Arari;Pará;PA;Norte;Cachoeira do Arari, Região Geográfica Imediata de Soure-Salvaterra, Região Geográfica Intermediária de Breves, Pará, Região Norte, Brasil;-10.143.572;-489.621.089
1502103;Cametá;Pará;PA;Norte;Cametá, Região Geográfica Imediata de Cametá, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68400-000, Brasil;-2.242.949;-49.497.885
1502152;Canaã dos Carajás;Pará;PA;Norte;Canaã dos Carajás, Região Geográfica Imediata de Parauapebas, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68537-000, Brasil;-65.296.837;-498.516.592
1502202;Capanema;Pará;PA;Norte;Capanema, Região Geográfica Imediata de Francisco Beltrão, Região Geográfica Intermediária de Cascavel, Paraná, Região Sul, Brasil;-256.704.878;-538.083.036
1502301;Capitão Poço;Pará;PA;Norte;Capitão Poço, Região Geográfica Imediata de Capitão Poço, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68650-000, Brasil;-17.447.162;-470.638.495
1502400;Castanhal;Pará;PA;Norte;Castanhal, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-12.927.031;-479.223.903
1502509;Chaves;Pará;PA;Norte;Chaves, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, Brasil;-0.164154;-49.987.006
1502608;Colares;Pará;PA;Norte;Colares, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68785-000, Brasil;-0.936423;-48.280.254
1502707;Conceição do Araguaia;Pará;PA;Norte;Conceição do Araguaia, Região Geográfica Imediata de Redenção, Região Geográfica Intermediária de Redenção, Pará, Região Norte, Brasil;-82.696.905;-492.676.864
1502756;Concórdia do Pará;Pará;PA;Norte;Concórdia do Pará, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-19.924.056;-479.450.474
1502764;Cumaru do Norte;Pará;PA;Norte;Cumaru do Norte, Região Geográfica Imediata de Redenção, Região Geográfica Intermediária de Redenção, Pará, Região Norte, Brasil;-78.122.669;-507.677.675
1502772;Curionópolis;Pará;PA;Norte;Curionópolis, Região Geográfica Imediata de Parauapebas, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68523-000, Brasil;-60.990.443;-496.059.039
1502806;Curralinho;Pará;PA;Norte;Curralinho-PA, Avenida Jarbas Passarinho, Curralinho, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, Brasil;-18.115.866;-497.975.682
1502855;Curuá;Pará;PA;Norte;Curuá, Região Geográfica Imediata de Oriximiná, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil;-1.887.754;-55.116.842
1502905;Curuçá;Pará;PA;Norte;Curuçá, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68750-000, Brasil;-0.7276792;-47.856.568
1502939;Dom Eliseu;Pará;PA;Norte;Dom Eliseu, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68633-000, Brasil;-42.928.111;-475.559.083
1502954;Eldorado do Carajás;Pará;PA;Norte;Eldorado do Carajás, Região Geográfica Imediata de Parauapebas, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-61.029.246;-493.572.487
1503002;Faro;Pará;PA;Norte;Faro, Região Geográfica Imediata de Oriximiná, Região Geográfica Intermediária de Santarém, Pará, Região Norte, 68280-000, Brasil;-11.091.625.500.000.000;-57.800.250.715.708.800
1503044;Floresta do Araguaia;Pará;PA;Norte;Floresta do Araguaia, Região Geográfica Imediata de Redenção, Região Geográfica Intermediária de Redenção, Pará, Região Norte, Brasil;-75.597.065;-497.032.829
1503077;Garrafão do Norte;Pará;PA;Norte;Garrafão do Norte, Região Geográfica Imediata de Capitão Poço, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-19.282.256;-470.513.157
1503093;Goianésia do Pará;Pará;PA;Norte;Goianésia do Pará, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-38.380.998;-490.977.992
1503101;Gurupá;Pará;PA;Norte;Gurupá, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68300-000, Brasil;-1.406.325;-516.427.456
1503200;Igarapé-Açu;Pará;PA;Norte;Igarapé-Açu, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68725-000, Brasil;-1.128.244;-476.199.021
1503309;Igarapé-Miri;Pará;PA;Norte;Igarapé-Miri, Região Geográfica Imediata de Abaetetuba, Região Geográfica Intermediária de Belém, Pará, Região Norte, 68430-000, Brasil;-19.785.213;-489.634.826
1503408;Inhangapi;Pará;PA;Norte;Inhangapi, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68770-000, Brasil;-14.283.738;-479.108.608
1503457;Ipixuna do Pará;Pará;PA;Norte;Ipixuna do Pará, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68637-000, Brasil;-25.592.139;-474.965.462
1503507;Irituia;Pará;PA;Norte;Irituia, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-17.709.543;-474.399.687
1503606;Itaituba;Pará;PA;Norte;Itaituba, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil;-42.625.218;-559.878.139
1503705;Itupiranga;Pará;PA;Norte;Itupiranga, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68580-000, Brasil;-51.337.224;-493.321.988
1503754;Jacareacanga;Pará;PA;Norte;Jacareacanga, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, 69190-000, Brasil;-62.196.518;-57.758.625
1503804;Jacundá;Pará;PA;Norte;Jacundá, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68590-000, Brasil;-4.446.173;-49.115.272
1503903;Juruti;Pará;PA;Norte;Juruti, Região Geográfica Imediata de Oriximiná, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil;-21.571.381;-560.900.977
1504000;Limoeiro do Ajuru;Pará;PA;Norte;Limoeiro do Ajuru, Região Geográfica Imediata de Cametá, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil;-18.958.813;-493.828.438
1504059;Mãe do Rio;Pará;PA;Norte;Mãe do Rio, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68675-000, Brasil;-20.458.692;-475.522.076
1504109;Magalhães Barata;Pará;PA;Norte;Magalhães Barata, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil;-0.7960066;-476.010.399
1504208;Marabá;Pará;PA;Norte;Marabá, Região Geográfica Imediata de Marabá, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil;-53.462.821;-491.007.401
1504307;Maracanã;Pará;PA;Norte;Maracanã, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68710-000, Brasil;-0.7666582;-474.537.818
1504406;Marapanim;Pará;PA;Norte;Marapanim, Região Geográfica Imediata de Castanhal, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, 68760-000, Brasil;-0.7134493;-476.985.381
1504422;Marituba;Pará;PA;Norte;Marituba, Região Geográfica Intermediária de Belém, Pará, Região Norte, 67200-000, Brasil;-13.595.306;-483.361.504
1504455;Medicilândia;Pará;PA;Norte;Medicilândia, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil;-34.438.388;-528.889.236
